data,numero_pedido,cliente,estado,cidade,vendedor,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,forma_pagamento,faturamento_bruto,valor_desconto,faturamento_liquido,custo,lucro_bruto,margem_percentual
2025-04-26,PED-2025-00800,Central Engenharia 023,PR,Maringá,Fernanda Alves,Filtro de Linha Premium,Energia,5,122.05,0.0,49.64,Pix,610.25,0.0,610.25,248.2,362.05,0.593281
2025-04-27,PED-2025-00016,Integra Soluções 096,MG,Juiz de Fora,Bruno Costa,Monitor Ultrawide 29,Informática,4,1799.97,0.08,1172.39,Pix,7199.88,575.99,6623.89,4689.56,1934.33,0.292023
2025-04-27,PED-2025-00204,Aurora Varejo 022,SP,Santos,Gustavo Ribeiro,Notebook Essencial 14,Informática,1,2933.17,0.1,2075.61,Pix,2933.17,293.32,2639.85,2075.61,564.24,0.21374
2025-04-27,PED-2025-00353,Horizonte Comercial 105,SP,Ribeirão Preto,Gustavo Ribeiro,Teclado Mecânico,Acessórios,1,384.89,0.15,198.87,Pix,384.89,57.73,327.16,198.87,128.29,0.392126
2025-04-27,PED-2025-00492,Ponto Varejo 118,PR,Londrina,Fernanda Alves,Mesa Ajustável,Móveis,1,1894.5,0.0,1073.15,Cartão de débito,1894.5,0.0,1894.5,1073.15,821.35,0.433544
2025-04-27,PED-2025-00492,Ponto Varejo 118,PR,Londrina,Fernanda Alves,Notebook Essencial 14,Informática,4,2780.23,0.05,1967.12,Cartão de débito,11120.92,556.05,10564.87,7868.48,2696.39,0.255223
2025-04-27,PED-2025-00837,Vértice Soluções 080,SP,Ribeirão Preto,Juliana Mendes,Monitor Ultrawide 29,Informática,1,1821.45,0.08,1149.66,Pix,1821.45,145.72,1675.73,1149.66,526.07,0.313936
2025-04-27,PED-2025-00837,Vértice Soluções 080,SP,Ribeirão Preto,Juliana Mendes,Mouse Sem Fio,Acessórios,3,150.86,0.1,68.91,Pix,452.58,45.26,407.32,206.73,200.59,0.492465
2025-04-27,PED-2025-00906,Central Serviços 013,SP,Ribeirão Preto,Juliana Mendes,Impressora Multifuncional,Impressão,6,1556.88,0.0,1009.33,Cartão de débito,9341.28,0.0,9341.28,6055.98,3285.3,0.351697
2025-04-27,PED-2025-00906,Cliente não informado,SP,Ribeirão Preto,Juliana Mendes,Roteador Empresarial,Conectividade,1,778.99,0.1,375.93,Cartão de débito,778.99,77.9,701.09,375.93,325.16,0.463793
2025-04-27,PED-2025-01004,Aurora Distribuidora 092,SP,São Paulo,Diego Lima,Gaveteiro Executivo,Móveis,2,717.55,0.1,364.64,Transferência,1435.1,143.51,1291.59,729.28,562.31,0.435363
2025-04-28,PED-2025-00069,Conecta Logística 034,MG,Juiz de Fora,Juliana Mendes,Headset Corporativo,Acessórios,2,339.0,0.1,155.6,Boleto,678.0,67.8,610.2,311.2,299.0,0.490003
2025-04-28,PED-2025-00100,Integra Logística 106,MG,Uberlândia,Lucas Barros,Mouse Sem Fio,Acessórios,3,150.23,0.12,68.22,Pix,450.69,54.08,396.61,204.66,191.95,0.483973
2025-04-28,PED-2025-00100,Integra Logística 106,MG,Uberlândia,Lucas Barros,Toner Preto,Impressão,2,335.03,0.1,146.0,Pix,670.06,67.01,603.05,292.0,311.05,0.515798
2025-04-28,PED-2025-00251,Nova Serviços 077,SP,Santos,Camila Rocha,Notebook Pro 15,Informática,1,4933.17,0.1,3418.81,Cartão de crédito,4933.17,493.32,4439.85,3418.81,1021.04,0.229972
2025-04-28,PED-2025-00600,Conecta Varejo 174,SP,São Paulo,Diego Lima,Cadeira Ergonômica,Móveis,3,1444.45,0.08,756.17,Cartão de débito,4333.35,346.67,3986.68,2268.51,1718.17,0.430978
2025-04-28,PED-2025-00600,Conecta Varejo 174,SP,São Paulo,Diego Lima,Notebook Essencial 14,Informática,2,2879.36,0.08,2037.09,Cartão de débito,5758.72,460.7,5298.02,4074.18,1223.84,0.231
2025-04-28,PED-2025-00813,Conecta Distribuidora 044,MG,Belo Horizonte,Diego Lima,Mouse Sem Fio,Acessórios,1,156.33,0.0,70.04,Boleto,156.33,0.0,156.33,70.04,86.29,0.551973
2025-04-28,PED-2025-00842,Aurora Distribuidora 012,RS,Porto Alegre,Diego Lima,Headset Corporativo,Acessórios,3,336.65,0.1,160.45,Boleto,1009.95,101.0,908.96,481.35,427.6,0.470436
2025-04-28,PED-2025-00905,Alfa Serviços 101,MG,Uberlândia,Camila Rocha,Monitor Ultrawide 29,Informática,9,1725.05,0.0,1133.04,Cartão de crédito,15525.45,0.0,15525.45,10197.36,5328.09,0.343184
2025-04-29,PED-2025-00223,Prime Serviços 069,GO,Goiânia,Fernanda Alves,Switch 24 Portas,Conectividade,3,1084.7,0.0,618.97,Cartão de crédito,3254.1,0.0,3254.1,1856.91,1397.19,0.429363
2025-04-29,PED-2025-00223,Prime Serviços 069,GO,Goiânia,Fernanda Alves,Toner Preto,Impressão,5,325.43,0.0,148.41,Cartão de crédito,1627.15,0.0,1627.15,742.05,885.1,0.543957
2025-04-29,PED-2025-00991,Alfa Serviços 061,SP,Ribeirão Preto,Fernanda Alves,Gaveteiro Executivo,Móveis,2,683.66,0.0,374.94,Cartão de crédito,1367.32,0.0,1367.32,749.88,617.44,0.451569
2025-04-29,PED-2025-00991,Alfa Serviços 061,SP,Ribeirão Preto,Fernanda Alves,Nobreak 1500VA,Energia,1,1233.33,0.0,679.86,Cartão de crédito,1233.33,0.0,1233.33,679.86,553.47,0.448761
2025-04-30,PED-2025-00450,Conecta Distribuidora 164,SP,Santos,Gustavo Ribeiro,Filtro de Linha Premium,Energia,5,116.11,0.05,49.53,Boleto,580.55,29.03,551.52,247.65,303.87,0.55097
2025-04-30,PED-2025-00450,Conecta Distribuidora 164,SP,Santos,Gustavo Ribeiro,Headset Corporativo,Acessórios,6,321.45,0.1,154.43,Boleto,1928.7,192.87,1735.83,926.58,809.25,0.466203
2025-05-01,PED-2025-00055,Aurora Logística 042,SP,Ribeirão Preto,Juliana Mendes,Gaveteiro Executivo,Móveis,3,715.53,0.0,377.53,Pix,2146.59,0.0,2146.59,1132.59,1014.0,0.472377
2025-05-01,PED-2025-00055,Aurora Logística 042,SP,Ribeirão Preto,Juliana Mendes,Mouse Sem Fio,Acessórios,1,143.97,0.1,68.91,Pix,143.97,14.4,129.57,68.91,60.66,0.468176
2025-05-01,PED-2025-00141,Nova Serviços 117,DF,Brasília,Bruno Costa,Headset Corporativo,Acessórios,4,322.09,0.08,156.17,Boleto,1288.36,103.07,1185.29,624.68,560.61,0.472973
2025-05-01,PED-2025-00229,Integra Distribuidora 116,SP,Campinas,Ana Martins,Cadeira Ergonômica,Móveis,1,1394.52,0.08,782.85,Pix,1394.52,111.56,1282.96,782.85,500.11,0.389809
2025-05-01,PED-2025-00857,Horizonte Serviços 165,PR,Maringá,Juliana Mendes,Headset Corporativo,Acessórios,3,321.37,0.0,161.61,Boleto,964.11,0.0,964.11,484.83,479.28,0.497122
2025-05-01,PED-2025-00857,Horizonte Serviços 165,PR,Maringá,Juliana Mendes,Kit Toner Colorido,Impressão,2,868.66,0.1,412.24,Boleto,1737.32,173.73,1563.59,824.48,739.11,0.4727
2025-05-01,PED-2025-00913,Prime Comercial 209,SP,São Paulo,Não informado,Webcam Full HD,Acessórios,2,282.17,0.0,133.3,Transferência,564.34,0.0,564.34,266.6,297.74,0.52759
2025-05-01,PED-2025-01034,Horizonte Serviços 165,RJ,Rio de Janeiro,Gustavo Ribeiro,Nobreak 1500VA,Energia,7,1172.85,0.08,692.59,Pix,8209.95,656.8,7553.15,4848.13,2705.02,0.358132
2025-05-01,PED-2025-01034,Horizonte Serviços 165,RJ,Rio de Janeiro,Gustavo Ribeiro,Toner Preto,Impressão,2,316.99,0.12,148.52,Pix,633.98,76.08,557.9,297.04,260.86,0.467577
2025-05-02,PED-2025-00402,Conecta Logística 114,PR,Londrina,Diego Lima,Notebook Pro 15,Informática,1,4840.56,0.1,3488.7,Pix,4840.56,484.06,4356.5,3488.7,867.8,0.199197
2025-05-02,PED-2025-00402,Conecta Logística 114,PR,Londrina,Diego Lima,Toner Preto,Impressão,2,334.7,0.0,142.84,Pix,669.4,0.0,669.4,285.68,383.72,0.57323
2025-05-02,PED-2025-00769,Aurora Soluções 192,RJ,Petrópolis,Fernanda Alves,Filtro de Linha Premium,Energia,1,119.12,0.05,50.14,Cartão de débito,119.12,5.96,113.16,50.14,63.02,0.556926
2025-05-02,PED-2025-00769,Aurora Soluções 192,RJ,Petrópolis,Fernanda Alves,Monitor Ultrawide 29,Informática,3,1745.02,0.0,1175.08,Cartão de débito,5235.06,0.0,5235.06,3525.24,1709.82,0.326609
2025-05-03,PED-2025-00772,Aurora Distribuidora 172,DF,Brasília,Camila Rocha,Mouse Sem Fio,Acessórios,3,155.69,0.1,68.02,Pix,467.07,46.71,420.36,204.06,216.3,0.514562
2025-05-03,PED-2025-00772,Aurora Distribuidora 172,DF,Brasília,Camila Rocha,Notebook Pro 15,Informática,2,4696.73,0.05,3418.91,Pix,9393.46,469.67,8923.79,6837.82,2085.97,0.233754
2025-05-03,PED-2025-00860,Central Engenharia 023,RS,Caxias do Sul,Camila Rocha,Mouse Sem Fio,Acessórios,2,146.9,0.15,67.51,Pix,293.8,44.07,249.73,135.02,114.71,0.459336
2025-05-03,PED-2025-01009,Alfa Engenharia 151,RS,Pelotas,Juliana Mendes,Impressora Multifuncional,Impressão,1,1560.43,0.08,1001.51,Cartão de débito,1560.43,124.83,1435.6,1001.51,434.09,0.302373
2025-05-03,PED-2025-01009,Alfa Engenharia 151,RS,Pelotas,Juliana Mendes,Mouse Sem Fio,Acessórios,3,145.62,0.05,65.97,Cartão de débito,436.86,21.84,415.02,197.91,217.11,0.523128
2025-05-03,PED-2025-01029,Conecta Distribuidora 124,GO,Goiânia,Ana Martins,Impressora Multifuncional,Impressão,1,1599.0,0.0,993.42,Transferência,1599.0,0.0,1599.0,993.42,605.58,0.378724
2025-05-03,PED-2025-01029,Conecta Distribuidora 124,GO,Goiânia,Ana Martins,Mouse Sem Fio,Acessórios,2,148.68,0.08,66.66,Transferência,297.36,23.79,273.57,133.32,140.25,0.512668
2025-05-04,PED-2025-00807,Ponto Logística 218,SP,Campinas,Camila Rocha,Switch 24 Portas,Conectividade,1,1161.01,0.12,603.19,Cartão de crédito,1161.01,139.32,1021.69,603.19,418.5,0.409615
2025-05-04,PED-2025-00807,Ponto Logística 218,SP,Campinas,Camila Rocha,Webcam Full HD,Acessórios,1,288.73,0.08,137.13,Cartão de crédito,288.73,23.1,265.63,137.13,128.5,0.483759
2025-05-04,PED-2025-00836,Central Tecnologia 083,SC,Florianópolis,Lucas Barros,Filtro de Linha Premium,Energia,3,124.37,0.05,50.95,Cartão de débito,373.11,18.66,354.45,152.85,201.6,0.568774
2025-05-04,PED-2025-00836,Central Tecnologia 083,SC,Florianópolis,Lucas Barros,Headset Corporativo,Acessórios,12,336.74,0.03,162.59,Cartão de débito,4040.88,121.23,3919.65,1951.08,1968.57,0.502232
2025-05-04,PED-2025-01077,Central Tecnologia 043,RJ,Rio de Janeiro,Ana Martins,Teclado Mecânico,Acessórios,1,408.26,0.12,196.45,Transferência,408.26,48.99,359.27,196.45,162.82,0.453195
2025-05-05,PED-2025-00073,Conecta Distribuidora 044,RJ,Petrópolis,Bruno Costa,Toner Preto,Impressão,2,319.95,0.0,148.52,Cartão de débito,639.9,0.0,639.9,297.04,342.86,0.535802
2025-05-05,PED-2025-00086,Central Serviços 093,PR,Curitiba,Bruno Costa,Monitor Ultrawide 29,Informática,4,1783.04,0.03,1202.23,Transferência,7132.16,213.96,6918.2,4808.92,2109.28,0.304888
2025-05-05,PED-2025-00086,Central Serviços 093,PR,Curitiba,Bruno Costa,Notebook Essencial 14,Informática,1,2970.59,0.1,2033.78,Transferência,2970.59,297.06,2673.53,2033.78,639.75,0.239291
2025-05-05,PED-2025-00086,Central Serviços 093,PR,Curitiba,Bruno Costa,Toner Preto,Impressão,3,320.88,0.15,146.72,Transferência,962.64,144.4,818.24,440.16,378.08,0.462068
2025-05-05,PED-2025-00455,Central Engenharia 143,PE,Olinda,Ana Martins,Impressora Multifuncional,Impressão,5,1590.95,0.0,1042.79,Boleto,7954.75,0.0,7954.75,5213.95,2740.8,0.344549
2025-05-05,PED-2025-00455,Central Engenharia 143,PE,Olinda,Ana Martins,Nobreak 1500VA,Energia,1,1180.19,0.12,696.61,Boleto,1180.19,141.62,1038.57,696.61,341.96,0.329259
2025-05-05,PED-2025-00457,Nova Comercial 097,MG,Uberlândia,Bruno Costa,Monitor Ultrawide 29,Informática,2,1819.37,0.1,1185.28,Cartão de crédito,3638.74,363.87,3274.87,2370.56,904.31,0.276135
2025-05-05,PED-2025-00457,Nova Comercial 097,MG,Uberlândia,Bruno Costa,Nobreak 1500VA,Energia,1,1190.54,0.05,672.66,Cartão de crédito,1190.54,59.53,1131.01,672.66,458.35,0.405259
2025-05-05,PED-2025-01111,Prime Tecnologia 139,MG,Belo Horizonte,Gustavo Ribeiro,Impressora Multifuncional,Impressão,2,1644.43,0.15,1005.88,Boleto,3288.86,493.33,2795.53,2011.76,783.77,0.280366
2025-05-06,PED-2025-00601,Aurora Varejo 062,RS,Caxias do Sul,Lucas Barros,Cadeira Ergonômica,Móveis,4,1409.27,0.1,748.84,Cartão de crédito,5637.08,563.71,5073.37,2995.36,2078.01,0.409592
2025-05-06,PED-2025-00912,Vértice Varejo 110,BA,Salvador,Gustavo Ribeiro,Monitor Ultrawide 29,Informática,2,1782.57,0.1,1158.01,Boleto,3565.14,356.51,3208.63,2316.02,892.61,0.278189
2025-05-06,PED-2025-01106,Nova Engenharia 087,BA,Salvador,Juliana Mendes,Filtro de Linha Premium,Energia,5,122.28,0.0,52.39,Pix,611.4,0.0,611.4,261.95,349.45,0.571557
2025-05-06,PED-2025-01106,Nova Engenharia 087,BA,Salvador,Juliana Mendes,Notebook Pro 15,Informática,12,4983.97,0.0,3347.46,Pix,59807.64,0.0,59807.64,40169.52,19638.12,0.328355
2025-05-07,PED-2025-00760,Central Serviços 173,RJ,Rio de Janeiro,Bruno Costa,Teclado Mecânico,Acessórios,5,391.91,0.0,197.84,Pix,1959.55,0.0,1959.55,989.2,970.35,0.49519
2025-05-07,PED-2025-00917,Ponto Logística 058,MG,Belo Horizonte,Fernanda Alves,Access Point Wi-Fi 6,Conectividade,1,864.61,0.08,468.15,Pix,864.61,69.17,795.44,468.15,327.29,0.411459
2025-05-07,PED-2025-00917,Ponto Logística 058,MG,Belo Horizonte,Fernanda Alves,Teclado Mecânico,Acessórios,4,403.03,0.03,191.2,Pix,1612.12,48.36,1563.76,764.8,798.96,0.510921
2025-05-08,PED-2025-00083,Nova Engenharia 167,RJ,Niterói,Camila Rocha,Gaveteiro Executivo,Móveis,1,662.47,0.0,376.9,Cartão de crédito,662.47,0.0,662.47,376.9,285.57,0.431069
2025-05-09,PED-2025-00159,Central Comercial 073,DF,Brasília,Bruno Costa,Cadeira Ergonômica,Móveis,2,1351.74,0.05,784.08,Pix,2703.48,135.17,2568.31,1568.16,1000.15,0.389419
2025-05-09,PED-2025-00159,Central Comercial 073,DF,Brasília,Bruno Costa,Gaveteiro Executivo,Móveis,4,697.66,0.0,358.4,Pix,2790.64,0.0,2790.64,1433.6,1357.04,0.486283
2025-05-09,PED-2025-00374,Central Engenharia 143,SP,São Paulo,Diego Lima,Monitor Ultrawide 29,Informática,4,1848.85,0.1,1136.68,Pix,7395.4,739.54,6655.86,4546.72,2109.14,0.316885
2025-05-09,PED-2025-00374,Central Engenharia 143,SP,São Paulo,Diego Lima,Notebook Essencial 14,Informática,3,2938.93,0.0,2092.95,Pix,8816.79,0.0,8816.79,6278.85,2537.94,0.287853
2025-05-09,PED-2025-00848,Ponto Soluções 048,RS,Caxias do Sul,Gustavo Ribeiro,Mesa Ajustável,Móveis,4,1884.81,0.0,1040.65,Pix,7539.24,0.0,7539.24,4162.6,3376.64,0.447875
2025-05-09,PED-2025-00848,Ponto Soluções 048,RS,Caxias do Sul,Gustavo Ribeiro,Toner Preto,Impressão,3,341.31,0.08,142.48,Pix,1023.93,81.91,942.02,427.44,514.58,0.54625
2025-05-10,PED-2025-00469,Alfa Engenharia 111,SP,Campinas,Lucas Barros,Notebook Essencial 14,Informática,3,3018.19,0.15,2019.58,Boleto,9054.57,1358.19,7696.38,6058.74,1637.64,0.212781
2025-05-10,PED-2025-00469,Alfa Engenharia 111,SP,Campinas,Lucas Barros,Toner Preto,Impressão,3,334.44,0.08,144.91,Boleto,1003.32,80.27,923.05,434.73,488.32,0.529031
2025-05-10,PED-2025-00599,Central Comercial 073,PR,Curitiba,Juliana Mendes,Impressora Multifuncional,Impressão,1,1547.86,0.0,1021.94,Cartão de crédito,1547.86,0.0,1547.86,1021.94,525.92,0.339772
2025-05-10,PED-2025-00599,Central Comercial 073,PR,Curitiba,Juliana Mendes,Switch 24 Portas,Conectividade,2,1164.12,0.15,602.51,Cartão de crédito,2328.24,349.24,1979.0,1205.02,773.98,0.391098
2025-05-10,PED-2025-00710,Prime Comercial 009,RS,Porto Alegre,Fernanda Alves,Webcam Full HD,Acessórios,2,270.25,0.08,133.53,Cartão de débito,540.5,43.24,497.26,267.06,230.2,0.462937
2025-05-10,PED-2025-00732,Integra Soluções 096,PR,Maringá,Ana Martins,Toner Preto,Impressão,1,326.06,0.08,142.87,Pix,326.06,26.08,299.98,142.87,157.11,0.523727
2025-05-10,PED-2025-01093,Prime Serviços 069,PE,Caruaru,Juliana Mendes,Notebook Pro 15,Informática,3,4804.47,0.15,3359.11,Cartão de crédito,14413.41,2162.01,12251.4,10077.33,2174.07,0.177455
2025-05-11,PED-2025-00265,Central Engenharia 103,GO,Aparecida de Goiânia,Gustavo Ribeiro,Access Point Wi-Fi 6,Conectividade,2,865.88,0.1,487.25,Boleto,1731.76,173.18,1558.58,974.5,584.08,0.374753
2025-05-11,PED-2025-00265,Cliente não informado,GO,Aparecida de Goiânia,Gustavo Ribeiro,Filtro de Linha Premium,Energia,3,121.8,0.03,50.9,Boleto,365.4,10.96,354.44,152.7,201.74,0.569177
2025-05-11,PED-2025-00265,Central Engenharia 103,GO,Aparecida de Goiânia,Gustavo Ribeiro,Notebook Pro 15,Informática,4,4757.1,0.08,3440.9,Boleto,19028.4,1522.27,17506.13,13763.6,3742.53,0.213784
2025-05-11,PED-2025-00274,Ponto Varejo 038,SP,Ribeirão Preto,Bruno Costa,Mesa Ajustável,Móveis,4,1896.09,0.0,1022.88,Pix,7584.36,0.0,7584.36,4091.52,3492.84,0.460532
2025-05-11,PED-2025-00274,Ponto Varejo 038,SP,Ribeirão Preto,Bruno Costa,Mouse Sem Fio,Acessórios,1,154.65,0.12,69.06,Pix,154.65,18.56,136.09,69.06,67.03,0.492549
2025-05-11,PED-2025-00636,Conecta Soluções 104,MG,Uberlândia,Lucas Barros,Nobreak 1500VA,Energia,2,1143.78,0.08,694.67,Boleto,2287.56,183.0,2104.56,1389.34,715.22,0.339842
2025-05-11,PED-2025-01122,Nova Comercial 137,DF,Brasília,Fernanda Alves,Notebook Essencial 14,Informática,6,2802.89,0.0,2061.38,Boleto,16817.34,0.0,16817.34,12368.28,4449.06,0.264552
2025-05-12,PED-2025-00810,Integra Distribuidora 116,MG,Uberlândia,Fernanda Alves,Notebook Essencial 14,Informática,2,2807.74,0.1,1988.78,Cartão de débito,5615.48,561.55,5053.93,3977.56,1076.37,0.212977
2025-05-13,PED-2025-00531,Ponto Distribuidora 188,MG,Juiz de Fora,Bruno Costa,Kit Toner Colorido,Impressão,2,865.29,0.0,415.65,Boleto,1730.58,0.0,1730.58,831.3,899.28,0.519641
2025-05-13,PED-2025-00531,Ponto Distribuidora 188,MG,Juiz de Fora,Bruno Costa,Mouse Sem Fio,Acessórios,1,146.91,0.08,69.68,Boleto,146.91,11.75,135.16,69.68,65.48,0.484452
2025-05-13,PED-2025-00576,Prime Serviços 189,SP,São Paulo,Juliana Mendes,Teclado Mecânico,Acessórios,2,407.99,0.05,193.8,Pix,815.98,40.8,775.18,387.6,387.58,0.499988
2025-05-13,PED-2025-00576,Prime Serviços 189,SP,São Paulo,Juliana Mendes,Toner Preto,Impressão,3,343.86,0.1,144.56,Pix,1031.58,103.16,928.42,433.68,494.74,0.532885
2025-05-13,PED-2025-00892,Alfa Comercial 041,PR,Maringá,Diego Lima,Filtro de Linha Premium,Energia,2,116.45,0.08,52.32,Boleto,232.9,18.63,214.27,104.64,109.63,0.51164
2025-05-13,PED-2025-00892,Alfa Comercial 041,PR,Maringá,Diego Lima,Impressora Multifuncional,Impressão,4,1644.57,0.08,980.2,Boleto,6578.28,526.26,6052.02,3920.8,2131.22,0.35215
2025-05-13,PED-2025-00892,Alfa Comercial 041,PR,Maringá,Diego Lima,Mouse Sem Fio,Acessórios,1,145.47,0.12,66.48,Boleto,145.47,17.46,128.01,66.48,61.53,0.48068
2025-05-13,PED-2025-01031,Aurora Distribuidora 092,MG,Juiz de Fora,Ana Martins,Mouse Sem Fio,Acessórios,6,148.3,0.03,68.78,Cartão de débito,889.8,26.69,863.11,412.68,450.43,0.521866
2025-05-13,PED-2025-01059,Prime Comercial 129,SP,São Paulo,Camila Rocha,Toner Preto,Impressão,1,334.35,0.0,144.55,Pix,334.35,0.0,334.35,144.55,189.8,0.567669
2025-05-15,PED-2025-00078,Aurora Soluções 072,RJ,Petrópolis,Juliana Mendes,Teclado Mecânico,Acessórios,2,379.69,0.05,187.15,Cartão de débito,759.38,37.97,721.41,374.3,347.11,0.481156
2025-05-15,PED-2025-00078,Aurora Soluções 072,RJ,Petrópolis,Juliana Mendes,Webcam Full HD,Acessórios,6,281.08,0.12,129.37,Cartão de débito,1686.48,202.38,1484.1,776.22,707.88,0.476977
2025-05-15,PED-2025-00106,Prime Serviços 109,MG,Uberlândia,Diego Lima,Access Point Wi-Fi 6,Conectividade,1,922.31,0.15,492.87,Cartão de crédito,922.31,138.35,783.96,492.87,291.09,0.37131
2025-05-15,PED-2025-00106,Prime Serviços 109,MG,Uberlândia,Diego Lima,Notebook Essencial 14,Informática,2,2878.87,0.0,2045.13,Cartão de crédito,5757.74,0.0,5757.74,4090.26,1667.48,0.289607
2025-05-15,PED-2025-00306,Central Engenharia 143,SP,Santos,Juliana Mendes,Impressora Multifuncional,Impressão,2,1650.1,0.0,1034.55,Transferência,3300.2,0.0,3300.2,2069.1,1231.1,0.373038
2025-05-15,PED-2025-00673,Nova Engenharia 167,PR,Londrina,Lucas Barros,Headset Corporativo,Acessórios,5,320.86,0.03,158.2,Cartão de débito,1604.3,48.13,1556.17,791.0,765.17,0.491701
2025-05-15,PED-2025-00673,Nova Engenharia 167,PR,Londrina,Lucas Barros,Teclado Mecânico,Acessórios,1,387.41,0.05,195.93,Cartão de débito,387.41,19.37,368.04,195.93,172.11,0.467639
2025-05-16,PED-2025-00702,Horizonte Serviços 125,MG,Belo Horizonte,Ana Martins,Notebook Pro 15,Informática,3,4974.03,0.08,3351.68,Cartão de crédito,14922.09,1193.77,13728.32,10055.04,3673.28,0.26757
2025-05-16,PED-2025-00702,Horizonte Serviços 125,MG,Belo Horizonte,Ana Martins,Switch 24 Portas,Conectividade,3,1169.3,0.05,615.95,Cartão de crédito,3507.9,175.4,3332.5,1847.85,1484.65,0.445507
2025-05-18,PED-2025-00094,Prime Comercial 209,SP,Santos,Bruno Costa,Nobreak 1500VA,Energia,2,1242.63,0.1,660.3,Cartão de débito,2485.26,248.53,2236.73,1320.6,916.13,0.409586
2025-05-18,PED-2025-00094,Cliente não informado,SP,Santos,Bruno Costa,Notebook Essencial 14,Informática,2,2886.52,0.0,2034.99,Cartão de débito,5773.04,0.0,5773.04,4069.98,1703.06,0.295002
2025-05-18,PED-2025-00094,Prime Comercial 209,SP,Santos,Bruno Costa,Toner Preto,Impressão,1,317.04,0.08,144.7,Cartão de débito,317.04,25.36,291.68,144.7,146.98,0.503903
2025-05-18,PED-2025-00133,Alfa Tecnologia 131,MG,Belo Horizonte,Lucas Barros,Access Point Wi-Fi 6,Conectividade,2,873.76,0.08,494.67,Cartão de crédito,1747.52,139.8,1607.72,989.34,618.38,0.384631
2025-05-18,PED-2025-00329,Horizonte Comercial 065,RJ,Petrópolis,Não informado,Roteador Empresarial,Conectividade,1,739.22,0.08,376.03,Pix,739.22,59.14,680.08,376.03,304.05,0.447082
2025-05-18,PED-2025-00412,Horizonte Tecnologia 155,RS,Pelotas,Lucas Barros,Notebook Essencial 14,Informática,2,2967.88,0.12,2097.83,Cartão de crédito,5935.76,712.29,5223.47,4195.66,1027.81,0.196767
2025-05-18,PED-2025-00481,Ponto Logística 178,GO,Aparecida de Goiânia,Camila Rocha,Impressora Multifuncional,Impressão,2,1565.26,0.0,1002.9,Cartão de débito,3130.52,0.0,3130.52,2005.8,1124.72,0.359276
2025-05-18,PED-2025-00680,Aurora Soluções 152,SP,Ribeirão Preto,Gustavo Ribeiro,Kit Toner Colorido,Impressão,6,861.68,0.0,419.99,Cartão de crédito,5170.08,0.0,5170.08,2519.94,2650.14,0.512592
2025-05-18,PED-2025-00957,Aurora Varejo 102,DF,Brasília,Juliana Mendes,Kit Toner Colorido,Impressão,7,880.35,0.05,400.53,Cartão de crédito,6162.45,308.12,5854.33,2803.71,3050.62,0.521088
2025-05-18,PED-2025-00957,Aurora Varejo 102,DF,Brasília,Juliana Mendes,Toner Preto,Impressão,8,333.0,0.05,142.72,Cartão de crédito,2664.0,133.2,2530.8,1141.76,1389.04,0.548854
2025-05-19,PED-2025-00088,Central Comercial 073,RJ,Petrópolis,Camila Rocha,Toner Preto,Impressão,1,326.08,0.03,142.59,Cartão de crédito,326.08,9.78,316.3,142.59,173.71,0.54919
2025-05-19,PED-2025-00364,Nova Tecnologia 147,PE,Olinda,Lucas Barros,Mouse Sem Fio,Acessórios,6,153.7,0.03,66.02,Cartão de crédito,922.2,27.67,894.53,396.12,498.41,0.557177
2025-05-19,PED-2025-00364,Nova Tecnologia 147,PE,Olinda,Lucas Barros,Notebook Essencial 14,Informática,4,2864.64,0.08,2008.19,Cartão de crédito,11458.56,916.68,10541.88,8032.76,2509.12,0.238014
