data,numero_pedido,cliente,estado,cidade,vendedor,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,forma_pagamento
2025-01-03,PED-2025-00331,Nova Tecnologia 027,SP,Campinas,Gustavo Ribeiro,Kit Toner Colorido,Impressão,2,865.89,0.05,417.97,Pix
2025-04-14,PED-2025-00332,Vértice Varejo 190,RS,Porto Alegre,Gustavo Ribeiro,Mouse Sem Fio,Acessórios,4,149.75,0.0,69.27,Pix
2025-03-30,PED-2025-00333,Horizonte Comercial 065,MG,Uberlândia,,Headset Corporativo,Acessórios,7,326.81,0.1,162.61,Pix
2025-03-30,PED-2025-00333,Horizonte Comercial 065,MG,Uberlândia,Fernanda Alves,Monitor Ultrawide 29,Informática,1,1781.85,0.15,1143.47,Pix
2025-12-28,PED-2025-00334,Integra Distribuidora 116,MG,Belo Horizonte,Camila Rocha,Mouse Sem Fio,Acessórios,2,154.59,0.05,67.33,Cartão de crédito
2025-11-22,PED-2025-00335,Aurora Soluções 032,PE,Recife,Gustavo Ribeiro,Monitor Ultrawide 29,Informática,1,1793.41,0.05,1201.62,Cartão de crédito
2025-11-22,PED-2025-00335,Aurora Soluções 032,PE,Recife,Gustavo Ribeiro,Toner Preto,Impressão,1,338.01,0.08,151.03,Cartão de crédito
2025-02-07,PED-2025-00336,Horizonte Comercial 145,RJ,Niterói,Bruno Costa,Cadeira Ergonômica,Móveis,1,1424.05,0.0,787.74,Pix
2025-02-07,PED-2025-00336,Horizonte Comercial 145,RJ,Niterói,Bruno Costa,Headset Corporativo,Acessórios,2,324.15,0.08,154.96,Pix
2025-10-12,PED-2025-00337,Nova Comercial 217,RS,Caxias do Sul,Gustavo Ribeiro,Notebook Essencial 14,Informática,6,2982.65,0.08,2070.13,Pix
2025-10-12,PED-2025-00337,Nova Comercial 217,RS,Caxias do Sul,Gustavo Ribeiro,Impressora Multifuncional,Impressão,2,1559.0,0.1,996.52,Pix
2025-11-17,PED-2025-00338,Nova Engenharia 207,SP,Ribeirão Preto,Bruno Costa,Headset Corporativo,Acessórios,6,321.43,0.05,155.96,Cartão de débito
2025-03-19,PED-2025-00339,Central Tecnologia 003,SP,São Paulo,Camila Rocha,Impressora Multifuncional,Impressão,3,1571.77,0.12,1020.86,Boleto
2025-05-30,PED-2025-00340,Central Comercial 113,MG,Uberlândia,Bruno Costa,Filtro de Linha Premium,Energia,4,118.7,0.08,50.15,Cartão de débito
2025-05-30,PED-2025-00340,Central Comercial 113,MG,Uberlândia,Bruno Costa,Mouse Sem Fio,Acessórios,2,144.0,0.1,69.31,Cartão de débito
2025-05-30,PED-2025-00340,Central Comercial 113,MG,Uberlândia,Bruno Costa,Teclado Mecânico,Acessórios,1,382.15,0.0,192.57,Cartão de débito
2025-12-30,PED-2025-00341,Horizonte Tecnologia 075,PR,Londrina,Bruno Costa,Mouse Sem Fio,Acessórios,4,152.68,0.08,67.88,Cartão de crédito
2025-12-30,PED-2025-00341,Horizonte Tecnologia 075,PR,Londrina,Bruno Costa,Notebook Pro 15,Informática,6,4784.34,0.1,3364.55,Cartão de crédito
2025-01-24,PED-2025-00342,Central Serviços 173,MG,Belo Horizonte,Diego Lima,Filtro de Linha Premium,Energia,2,121.68,0.05,50.62,Cartão de crédito
2025-09-24,PED-2025-00343,Horizonte Comercial 025,SP,Santos,Ana Martins,Mesa Ajustável,Móveis,1,1925.14,0.0,1073.19,Cartão de débito
2025-12-14,PED-2025-00344,Prime Comercial 049,SP,Ribeirão Preto,Bruno Costa,Mouse Sem Fio,Acessórios,1,155.11,0.0,70.63,Boleto
2025-10-22,PED-2025-00345,Ponto Distribuidora 108,RJ,Rio de Janeiro,Fernanda Alves,Teclado Mecânico,Acessórios,3,376.25,0.0,188.41,Pix
2025-10-22,PED-2025-00345,Ponto Distribuidora 108,RJ,Rio de Janeiro,Fernanda Alves,Mesa Ajustável,Móveis,2,1929.5,0.05,1054.2,Pix
2025-01-16,PED-2025-00346,Conecta Varejo 054,SP,Campinas,Fernanda Alves,Webcam Full HD,Acessórios,2,274.33,0.05,129.42,Pix
2025-02-08,PED-2025-00347,Integra Logística 186,SC,Joinville,Bruno Costa,Notebook Essencial 14,Informática,2,2978.3,0.05,2091.94,Cartão de crédito
2025-10-31,PED-2025-00348,Conecta Distribuidora 004,RJ,Rio de Janeiro,Juliana Mendes,Filtro de Linha Premium,Energia,2,122.05,0.1,52.55,Boleto
2025-03-26,PED-2025-00349,Prime Serviços 149,SP,Santos,Ana Martins,Webcam Full HD,Acessórios,3,289.78,0.0,133.7,Cartão de crédito
2025-03-26,PED-2025-00349,Prime Serviços 149,SP,Santos,Ana Martins,Mouse Sem Fio,Acessórios,2,145.48,0.12,68.82,Cartão de crédito
2025-10-24,PED-2025-00350,Vértice Logística 090,SP,Ribeirão Preto,Fernanda Alves,Webcam Full HD,Acessórios,1,269.76,0.05,130.02,Cartão de crédito
2025-10-12,PED-2025-00351,Aurora Logística 202,DF,Brasília,Bruno Costa,Cadeira Ergonômica,Móveis,7,1339.39,0.0,792.33,Pix
2025-04-20,PED-2025-00352,Conecta Distribuidora 124,PR,Curitiba,Fernanda Alves,Access Point Wi-Fi 6,Conectividade,2,926.03,0.0,485.69,Transferência
2025-04-27,PED-2025-00353,Horizonte Comercial 105,SP,Ribeirão Preto,Gustavo Ribeiro,Teclado Mecânico,Acessórios,1,384.89,0.15,198.87,Pix
2025-03-21,PED-2025-00354,Aurora Distribuidora 092,SP,Ribeirão Preto,Fernanda Alves,Roteador Empresarial,Conectividade,5,761.22,0.1,358.17,Cartão de crédito
2025-08-25,PED-2025-00355,Alfa Tecnologia 011,SP,Ribeirão Preto,Bruno Costa,Mesa Ajustável,Móveis,2,1776.53,0.08,1012.75,Pix
2025-03-12,PED-2025-00356,Horizonte Serviços 005,PE,Recife,Gustavo Ribeiro,Impressora Multifuncional,Impressão,6,1652.38,0.15,1011.02,Transferência
2025-03-12,PED-2025-00356,Horizonte Serviços 005,PE,Recife,Gustavo Ribeiro,Toner Preto,Impressão,6,331.91,0.0,143.38,Transferência
2025-07-13,PED-2025-00357,Aurora Varejo 102,SP,Campinas,Camila Rocha,Filtro de Linha Premium,Energia,6,119.97,0.0,52.91,Pix
2025-03-04,PED-2025-00358,Vértice Logística 090,GO,Goiânia,Fernanda Alves,Teclado Mecânico,Acessórios,5,393.99,0.0,187.62,Boleto
2025-06-13,PED-2025-00359,Ponto Logística 098,MG,Juiz de Fora,Lucas Barros,Mouse Sem Fio,Acessórios,2,149.38,0.05,69.35,Pix
2025-02-20,PED-2025-00360,Alfa Comercial 041,PR,Maringá,Diego Lima,Monitor Ultrawide 29,Informática,4,1792.63,0.08,1166.56,Boleto
2025-02-20,PED-2025-00360,Alfa Comercial 041,PR,Maringá,Diego Lima,Teclado Mecânico,Acessórios,2,403.14,0.05,187.08,Boleto
2025-02-09,PED-2025-00361,Nova Comercial 177,SP,São Paulo,Diego Lima,Webcam Full HD,Acessórios,3,272.61,0.12,131.44,Cartão de débito
2025-02-09,PED-2025-00361,Nova Comercial 177,SP,São Paulo,Diego Lima,Mouse Sem Fio,Acessórios,2,155.64,0.12,68.29,Cartão de débito
2025-10-02,PED-2025-00362,Central Comercial 193,GO,Anápolis,Fernanda Alves,Roteador Empresarial,Conectividade,6,731.02,0.1,381.63,Cartão de débito
2025-10-29,PED-2025-00363,Nova Comercial 217,RJ,Petrópolis,Bruno Costa,Roteador Empresarial,Conectividade,1,760.06,0.03,368.51,Pix
2025-05-19,PED-2025-00364,Nova Tecnologia 147,PE,Olinda,Lucas Barros,Mouse Sem Fio,Acessórios,6,153.7,0.03,66.02,Cartão de crédito
2025-05-19,PED-2025-00364,Nova Tecnologia 147,PE,Olinda,Lucas Barros,Teclado Mecânico,Acessórios,2,384.64,0.0,190.03,Cartão de crédito
2025-05-19,PED-2025-00364,Nova Tecnologia 147,PE,Olinda,Lucas Barros,Notebook Essencial 14,Informática,4,2864.64,0.08,2008.19,Cartão de crédito
2025-10-06,PED-2025-00365,Prime Comercial 009,RJ,Niterói,Ana Martins,Notebook Essencial 14,Informática,2,2785.1,0.0,1980.1,Boleto
2025-12-02,PED-2025-00366,Central Tecnologia 203,PR,Curitiba,Juliana Mendes,Kit Toner Colorido,Impressão,2,905.2,0.08,411.73,Boleto
2025-12-02,PED-2025-00366,Central Tecnologia 203,PR,Curitiba,Juliana Mendes,Mouse Sem Fio,Acessórios,2,148.49,0.0,70.1,BOLETO
2025-06-09,PED-2025-00367,Integra Logística 066,PR,Maringá,Diego Lima,Toner Preto,Impressão,3,335.32,0.08,150.86,Cartão de crédito
2025-06-09,PED-2025-00367,Integra Logística 066,PR,Maringá,Diego Lima,Mouse Sem Fio,Acessórios,5,149.53,0.03,69.86,Cartão de crédito
2025-01-26,PED-2025-00368,Nova Comercial 017,PR,Curitiba,Juliana Mendes,Filtro de Linha Premium,Energia,4,118.51,0.0,53.03,Transferência
2025-01-26,PED-2025-00368,Nova Comercial 017,PR,Curitiba,Juliana Mendes,Webcam Full HD,Acessórios,2,285.08,0.08,130.4,Transferência
2025-02-21,PED-2025-00369,Ponto Soluções 048,RS,Porto Alegre,Fernanda Alves,Roteador Empresarial,Conectividade,1,724.84,0.0,368.69,Pix
2025-02-21,PED-2025-00369,Ponto Soluções 048,RS,Porto Alegre,Fernanda Alves,Mouse Sem Fio,Acessórios,3,149.13,0.15,68.17,Pix
2025-10-30,PED-2025-00370,Alfa Tecnologia 091,MG,Uberlândia,Camila Rocha,Notebook Pro 15,Informática,1,4758.89,0.05,3492.01,Boleto
2025-10-30,PED-2025-00370,Alfa Tecnologia 091,MG,Uberlândia,Camila Rocha,Toner Preto,Impressão,1,322.55,0.1,144.36,Boleto
2025-04-24,PED-2025-00371,Central Comercial 073,RS,Pelotas,Fernanda Alves,Notebook Pro 15,Informática,1,4849.93,0.05,3434.57,Cartão de crédito
2025-03-10,PED-2025-00372,Aurora Logística 002,RS,Porto Alegre,Lucas Barros,Switch 24 Portas,Conectividade,7,1141.53,0.05,622.94,Cartão de crédito
2025-03-10,PED-2025-00372,Aurora Logística 002,RS,Porto Alegre,Lucas Barros,Filtro de Linha Premium,Energia,4,117.31,0.12,50.03,Cartão de crédito
2025-03-10,PED-2025-00372,Aurora Logística 002,RS,Porto Alegre,Lucas Barros,Impressora Multifuncional,Impressão,3,1643.56,0.1,1047.61,Cartão de crédito
2025-12-07,PED-2025-00373,Aurora Varejo 182,SP,São Paulo,Diego Lima,Notebook Pro 15,Informática,7,4771.22,0.12,3444.38,Cartão de crédito
2025-05-09,PED-2025-00374,Central Engenharia 143,SP,São Paulo,Diego Lima,Monitor Ultrawide 29,Informática,4,1848.85,0.1,1136.68,Pix
2025-05-09,PED-2025-00374,Central Engenharia 143,SP,São Paulo,Diego Lima,Notebook Essencial 14,Informática,3,2938.93,0.0,2092.95,Pix
2025-03-12,PED-2025-00375,Alfa Engenharia 151,SP,Ribeirão Preto,Ana Martins,Gaveteiro Executivo,Móveis,1,684.16,0.03,376.63,Pix
2025-02-16,PED-2025-00376,Conecta Logística 194,GO,Aparecida de Goiânia,Juliana Mendes,Teclado Mecânico,Acessórios,8,404.5,0.0,199.2,Boleto
2025-02-16,PED-2025-00376,Conecta Logística 194,GO,Aparecida de Goiânia,Juliana Mendes,Toner Preto,Impressão,4,323.39,0.0,146.8,Boleto
2025-02-22,PED-2025-00377,Ponto Logística 138,SP,Campinas,Camila Rocha,Webcam Full HD,Acessórios,5,271.25,0.05,132.37,Boleto
2025-11-16,PED-2025-00378,Horizonte Comercial 025,RJ,Niterói,Bruno Costa,Monitor Ultrawide 29,Informática,7,1758.6,0.05,1179.89,Pix
2025-12-25,PED-2025-00379,Aurora Logística 202,SP,Ribeirão Preto,Lucas Barros,Switch 24 Portas,Conectividade,2,1159.83,0.1,604.42,Pix
2025-12-25,PED-2025-00379,Aurora Logística 202,SP,Ribeirão Preto,Lucas Barros,Headset Corporativo,Acessórios,6,316.74,0.15,159.34,Pix
2025-12-25,PED-2025-00379,Aurora Logística 202,SP,Ribeirão Preto,Lucas Barros,Access Point Wi-Fi 6,Conectividade,4,898.51,0.0,496.17,Pix
2025-04-22,PED-2025-00380,Ponto Distribuidora 148,PR,Maringá,Bruno Costa,Headset Corporativo,Acessórios,1,342.8,0.03,156.94,Pix
2025-06-15,PED-2025-00381,Central Comercial 033,SC,Florianópolis,Camila Rocha,Mouse Sem Fio,Acessórios,1,152.84,0.0,66.88,Boleto
2025-12-06,PED-2025-00382,Central Comercial 033,PE,Recife,Juliana Mendes,Teclado Mecânico,Acessórios,6,404.16,0.1,195.62,Cartão de crédito
2025-12-06,PED-2025-00382,Central Comercial 033,PE,Recife,Juliana Mendes,Monitor Ultrawide 29,Informática,3,1833.9,0.08,1202.39,Cartão de crédito
2025-01-07,PED-2025-00383,Horizonte Comercial 065,PR,Curitiba,Fernanda Alves,Switch 24 Portas,Conectividade,3,1132.64,0.08,630.78,Cartão de crédito
2025-06-28,PED-2025-00384,Nova Engenharia 127,RJ,Rio de Janeiro,Fernanda Alves,Filtro de Linha Premium,Energia,2,121.11,0.0,51.6,Cartão de crédito
2025-06-23,PED-2025-00385,Integra Distribuidora 156,RJ,Rio de Janeiro,Fernanda Alves,Toner Preto,Impressão,3,328.88,0.1,147.81,Cartão de crédito
2025-01-18,PED-2025-00386,Ponto Logística 098,SP,Santos,Camila Rocha,Notebook Pro 15,Informática,4 unidades,4720.36,0.03,3418.25,Cartão de crédito
2025-01-18,PED-2025-00386,Ponto Logística 098,SP,Santos,Camila Rocha,Impressora Multifuncional,Impressão,1,1536.58,0.0,1026.98,Cartão de crédito
2025-04-24,PED-2025-00387,Nova Serviços 157,SP,São Paulo,Diego Lima,Switch 24 Portas,Conectividade,3,1137.97,0.0,616.48,Cartão de crédito
2025-01-18,PED-2025-00388,Integra Soluções 096,SP,Ribeirão Preto,Camila Rocha,Gaveteiro Executivo,Móveis,1,675.0,0.12,374.48,Transferência
2025-03-08,PED-2025-00389,Horizonte Serviços 165,SP,Ribeirão Preto,Gustavo Ribeiro,Monitor Ultrawide 29,Informática,1,1759.83,0.12,1178.56,Pix
2025-06-02,PED-2025-00390,Integra Soluções 136,BA,Vitória da Conquista,Fernanda Alves,Cadeira Ergonômica,Móveis,4,1428.78,0.03,793.66,Boleto
2025-06-02,PED-2025-00390,Integra Soluções 136,BA,Vitória da Conquista,Fernanda Alves,Filtro de Linha Premium,Energia,5,121.41,0.05,49.52,Boleto
2025-11-14,PED-2025-00391,Central Tecnologia 043,SP,Santos,Lucas Barros,Notebook Essencial 14,Informática,1,2850.11,0.0,2086.76,Transferência
2025-11-14,PED-2025-00391,Central Tecnologia 043,SP,Santos,Lucas Barros,Mesa Ajustável,Móveis,1,1913.14,0.0,1013.41,Transferência
08/10/2025,PED-2025-00392,Ponto Varejo 118,RS,Caxias do Sul,Ana Martins,Notebook Essencial 14,Informática,2,3030.08,0.08,1974.13,Transferência
2025-10-08,PED-2025-00392,Ponto Varejo 118,RS,Caxias do Sul,Ana Martins,Impressora Multifuncional,Impressão,3,1669.04,0.0,986.79,Transferência
2025-06-01,PED-2025-00393,Horizonte Engenharia 015,RS,Porto Alegre,Camila Rocha,Nobreak 1500VA,Energia,5,1174.39,0.0,696.63,Transferência
2025-06-01,PED-2025-00393,Horizonte Engenharia 015,RS,Porto Alegre,Camila Rocha,Toner Preto,Impressão,1,320.46,0.15,147.88,Transferência
2025-01-26,PED-2025-00394,Aurora Logística 202,SC,Florianópolis,Bruno Costa,Roteador Empresarial,Conectividade,3,731.39,0.15,381.91,Cartão de crédito
2025-01-26,PED-2025-00394,Aurora Logística 202,SC,Florianópolis,Bruno Costa,Filtro de Linha Premium,Energia,4,119.23,0.1,52.16,Cartão de crédito
2025-05-19,PED-2025-00395,Horizonte Engenharia 135,SP,Campinas,Bruno Costa,Notebook Essencial 14,Informática,5,2968.08,0.12,2025.86,Cartão de crédito
2025-02-22,PED-2025-00396,Prime Engenharia 079,RJ,Petrópolis,Juliana Mendes,Switch 24 Portas,Conectividade,1,1097.72,0.0,621.92,Boleto
2025-02-22,PED-2025-00396,Prime Engenharia 079,RJ,Petrópolis,Juliana Mendes,Nobreak 1500VA,Energia,2,1151.78,0.15,701.73,Boleto
2025-08-13,PED-2025-00397,Alfa Engenharia 191,MG,Belo Horizonte,Fernanda Alves,Switch 24 Portas,Conectividade,4,1088.55,0.0,624.66,Cartão de crédito
2025-08-13,PED-2025-00397,Alfa Engenharia 191,MG,Belo Horizonte,Fernanda Alves,Webcam Full HD,Acessórios,2,291.56,0.08,131.7,Cartão de crédito
2025-03-30,PED-2025-00398,Conecta Varejo 134,RJ,Petrópolis,Gustavo Ribeiro,Kit Toner Colorido,Impressão,4,848.79,0.1,407.42,Cartão de crédito
2025-10-05,PED-2025-00399,Vértice Varejo 150,SP,Santos,Fernanda Alves,Teclado Mecânico,Acessórios,8,398.73,0.1,195.93,Cartão de crédito
2025-10-05,PED-2025-00399,Vértice Varejo 150,SP,Santos,Fernanda Alves,Mouse Sem Fio,Acessórios,6,146.04,0.08,67.14,Cartão de crédito
2025-09-19,PED-2025-00400,Horizonte Engenharia 175,MG,Uberlândia,Diego Lima,Toner Preto,Impressão,2 unidades,341.72,0.05,146.46,Pix
2025-09-02,PED-2025-00401,Central Tecnologia 083,SP,Campinas,Lucas Barros,Webcam Full HD,Acessórios,1,271.23,0.1,137.23,Pix
2025-09-02,PED-2025-00401,Central Tecnologia 083,SP,Campinas,Lucas Barros,Nobreak 1500VA,Energia,1,1169.31,0.0,693.53,Pix
2025-05-02,PED-2025-00402,Conecta Logística 114,PR,Londrina,Diego Lima,Notebook Pro 15,Informática,1,4840.56,0.1,3488.7,Pix
2025-05-02,PED-2025-00402,Conecta Logística 114,PR,Londrina,Diego Lima,Toner Preto,Impressão,2,334.7,0.0,142.84,Pix
2025-07-22,PED-2025-00403,Nova Serviços 037,SP,São Paulo,Ana Martins,Kit Toner Colorido,Impressão,4,861.52,0.1,420.06,Cartão de crédito
2025-06-24,PED-2025-00404,Vértice Logística 010,MG,Uberlândia,Diego Lima,Notebook Essencial 14,Informática,1,2994.8,0.0,2069.29,Pix
2025-06-24,PED-2025-00404,Vértice Logística 010,MG,Uberlândia,Diego Lima,Filtro de Linha Premium,Energia,4,124.1,0.0,49.96,Pix
2025-04-06,PED-2025-00405,Central Engenharia 103,BA,Vitória da Conquista,Camila Rocha,Teclado Mecânico,Acessórios,5,392.87,0.0,189.79,Cartão de crédito
2025-04-06,PED-2025-00405,Central Engenharia 103,BA,Vitória da Conquista,Camila Rocha,Monitor Ultrawide 29,Informática,6,"R$ 1.843,60",0.1,1148.98,Cartão de crédito
2025-11-18,PED-2025-00406,Central Tecnologia 003,MG,Juiz de Fora,Bruno Costa,Mouse Sem Fio,Acessórios,6,144.52,0.15,67.14,Boleto
2025-11-18,PED-2025-00406,Central Tecnologia 003,MG,Juiz de Fora,Bruno Costa,Switch 24 Portas,Conectividade,3,1102.17,0.05,601.94,Boleto
2025-09-30,PED-2025-00407,Horizonte Comercial 145,RJ,Niterói,Lucas Barros,Monitor Ultrawide 29,Informática,1,1727.59,0.08,1155.11,Cartão de crédito
2025-09-30,PED-2025-00407,Horizonte Comercial 145,RJ,Niterói,Lucas Barros,Switch 24 Portas,Conectividade,3,1121.14,0.05,593.65,Cartão de crédito
2025-11-02,PED-2025-00408,Aurora Varejo 142,MG,Belo Horizonte,Juliana Mendes,Teclado Mecânico,Acessórios,2,385.2,0.08,189.47,Pix
2025-11-02,PED-2025-00408,Aurora Varejo 142,MG,Belo Horizonte,Juliana Mendes,Notebook Pro 15,Informática,2,4967.64,0.1,3409.7,Pix
2025-07-19,PED-2025-00409,Ponto Varejo 118,SP,Santos,Diego Lima,Roteador Empresarial,Conectividade,1,763.93,0.05,370.85,Transferência
2025-12-30,PED-2025-00410,Horizonte Tecnologia 075,BA,Feira de Santana,Fernanda Alves,Headset Corporativo,Acessórios,5,319.92,0.08,163.91,Boleto
2025-09-01,PED-2025-00411,Integra Varejo 126,PE,Caruaru,Ana Martins,Access Point Wi-Fi 6,Conectividade,1,899.99,0.0,465.7,Cartão de crédito
2025-09-01,PED-2025-00411,Integra Varejo 126,PE,Caruaru,Ana Martins,Switch 24 Portas,Conectividade,1,1161.3,0.1,628.3,Cartão de crédito
2025-05-18,PED-2025-00412,Horizonte Tecnologia 155,RS,Pelotas,Lucas Barros,Notebook Essencial 14,Informática,2,2967.88,0.12,2097.83,Cartão de crédito
2025-01-04,PED-2025-00413,Vértice Varejo 030,PE,Caruaru,Gustavo Ribeiro,Monitor Ultrawide 29,Informática,2,1791.86,0.0,1126.88,Cartão de débito
2025-01-04,PED-2025-00413,,PE,Caruaru, GUSTAVO RIBEIRO ,Filtro de Linha Premium,Energia,5,124.95,0.0,50.26,Cartão de débito
2025-11-17,PED-2025-00414,Vértice Distribuidora 100,RJ,Niterói,Juliana Mendes,Mesa Ajustável,Móveis,2,1847.9,0.05,1070.61,Cartão de crédito
2025-11-17,PED-2025-00414,Vértice Distribuidora 100,RJ,Niterói,Juliana Mendes,Headset Corporativo,Acessórios,7,317.84,0.0,159.57,Cartão de crédito
2025-11-17,PED-2025-00414,Vértice Distribuidora 100,RJ,Niterói,Juliana Mendes,Notebook Essencial 14,Informática,3,2939.59,0.05,1981.25,Cartão de crédito
2025-01-03,PED-2025-00415,Conecta Logística 074,RJ,Petrópolis,Lucas Barros,Teclado Mecânico,Acessórios,2,376.07,0.0,188.7,Cartão de crédito
2025-11-14,PED-2025-00416,Integra Distribuidora 116,BA,Salvador,Gustavo Ribeiro,Access Point Wi-Fi 6,Conectividade,4,900.27,0.0,466.86,Boleto
2025-08-17,PED-2025-00417,Prime Serviços 109,BA,Feira de Santana,Ana Martins,Notebook Essencial 14,Informática,14,3027.34,0.03,1968.6,Boleto
2025-08-17,PED-2025-00417,Prime Serviços 109,BA,Feira de Santana,Ana Martins,Monitor Ultrawide 29,Informática,3,1740.89,0.05,1141.26,Boleto
2025-03-30,PED-2025-00418,Conecta Soluções 184,BA,Salvador,Gustavo Ribeiro,Monitor Ultrawide 29,Informática,1,1760.47,0.15,1158.62,Transferência
2025-03-30,PED-2025-00418,Conecta Soluções 184,BA,Salvador,Gustavo Ribeiro,Headset Corporativo,Acessórios,3,320.62,0.1,153.26,Transferência
2025-03-30,PED-2025-00418,Conecta Soluções 184,BA,Salvador,Gustavo Ribeiro,Impressora Multifuncional,Impressão,2,1624.7,0.03,984.39,Transferência
2025-06-06,PED-2025-00419,Conecta Varejo 054,RJ,Niterói,Lucas Barros,Teclado Mecânico,Acessórios,2,383.55,0.03,189.56,Cartão de crédito
2025-01-02,PED-2025-00420,Aurora Logística 042,GO,Anápolis,Juliana Mendes,Monitor Ultrawide 29,Informática,7,1817.01,0.08,1187.99,Boleto
2025-03-08,PED-2025-00421,Central Tecnologia 203,RJ,Petrópolis,Juliana Mendes,Headset Corporativo,Acessórios,3,330.1,0.0,153.3,Cartão de débito
2025-03-08,PED-2025-00421,Central Tecnologia 203,RJ,Petrópolis,Juliana Mendes,Teclado Mecânico,Acessórios,1 unidades,394.02,0.03,193.91,Cartão de débito
2025-09-25,PED-2025-00422,Conecta Soluções 144,PE,Caruaru,Gustavo Ribeiro,Toner Preto,Impressão,1,327.45,0.05,145.97,Boleto
2025-08-08,PED-2025-00423,Integra Distribuidora 116,DF,Brasília,Gustavo Ribeiro,Webcam Full HD,Acessórios,2,289.14,0.08,129.87,Boleto
2025-02-02,PED-2025-00424,Prime Serviços 029,SC,Blumenau,Camila Rocha,Access Point Wi-Fi 6,Conectividade,4,857.94,0.05,490.03,Cartão de crédito
2025-02-02,PED-2025-00424,Prime Serviços 029,SC,Blumenau,Camila Rocha,Monitor Ultrawide 29,Informática,2,1877.85,0.05,1165.66,Cartão de crédito
2025-04-24,PED-2025-00425,,SP,Santos,Bruno Costa,Teclado Mecânico,Acessórios,2,375.44,0.1,191.37,Cartão de crédito
2025-08-19,PED-2025-00426,Alfa Serviços 061,SP,Santos,Bruno Costa,Mouse Sem Fio,Acessórios,1,151.53,0.0,68.39,Cartão de crédito
2025-08-19,PED-2025-00426,Alfa Serviços 061,SP,Santos,Bruno Costa,Webcam Full HD,Acessórios,1,276.55,0.05,132.05,Cartão de crédito
2025-06-18,PED-2025-00427,Aurora Distribuidora 212,MG,Juiz de Fora,Juliana Mendes,Notebook Essencial 14,Informática,4,2992.41,0.05,2049.91,Pix
2025-01-09,PED-2025-00428,Nova Serviços 037,SP,São Paulo,Juliana Mendes,Filtro de Linha Premium,Energia,1,119.19,0.1,50.2,Pix
2025-06-19,PED-2025-00429,Horizonte Comercial 065,RJ,Niterói,Lucas Barros,Monitor Ultrawide 29,Informática,1,1740.7,0.0,1182.4,Transferência
2025-06-19,PED-2025-00429,Horizonte Comercial 065,RJ,Niterói,Lucas Barros,Cadeira Ergonômica,Móveis,4,"R$ 1.343,74",0.1,748.91,Transferência
2025-03-03,PED-2025-00430,Horizonte Engenharia 015,MG,Belo Horizonte,Bruno Costa,Notebook Pro 15,Informática,1,4983.29,0.1,3331.6,Cartão de crédito
2025-05-23,PED-2025-00431,Nova Engenharia 167,SP,Ribeirão Preto,Diego Lima,Gaveteiro Executivo,Móveis,1,717.72,0.08,377.77,Pix
2025-05-23,PED-2025-00431,Nova Engenharia 167,SP,Ribeirão Preto,Diego Lima,Cadeira Ergonômica,Móveis,3,1350.87,0.1,790.26,Pix
